WESTLAKE HOSPITAL,14
WYCKOFF HEIGHTS MEDICAL CENTER,14
XCELTECH INC,14
ABERCROMBIE & FITCH,13
ALSTOM POWER INC,13
AMIRIT TECHNOLOGIES INC,13
AREVA NP INC,13
BANC OF AMERICA SECURITIES LLC,13
BEARINGPOINT INC,13
BOSTON COLLEGE,13
BURNS & MCDONNELL ENGINEERING CO I,13
CIBER INC,13
CITICORP NORTH AMERICA INC,13
COLLABERA INC PREVIOUSLY KNOWN AS,13
CONEMAUGH VALLEY MEMORIAL HOSPITAL,13
D E SHAW & CO L P,13
DASSAULT SYSTEMES SIMULIA CORP,13
DIGITAL X INC,13
DREAMWORKS ANIMATION LLC,13
DVR SOFTEK INC,13
ECALIX INC,13
EDUCATIONAL TESTING SERVICE,13
EXPEDIA INC,13
GE MEDICAL SYSTEMS LLC,13
INFOVISION TECHNOLOGIES INC,13
LOYOLA UNIVERSITY CHICAGO,13
LSU HEALTH SCIENCES CTR AT SHREVEP,13
MAKRO TECHNOLOGIES INC,13
MARKETRX INC MRX,13
MAYO CLINIC JACKSONVILLE,13
MEDICAL COLLEGE OF WISCONSIN AFFIL,13
MILLENNIUM PHARMACEUTICALS INC,13
NATL ECONOMIC RESEARCH ASSOCS INC,13
NATL RENEWABLE ENERGY LAB,13
NEW JERSEY INSTITUTE OF TECHNOLOGY,13
NOVELLUS SYSTEMS INC,13
OPNET TECHNOLOGIES INC,13
PALM INC,13
PARSONS TRANSPORTATION GROUP,13
PRINCE GEORGE S HOSP CTR,13
PROTECH SOLUTIONS INC,13
R SYSTEMS INC,13
ROBERT BOSCH LLC,13
SAPPHIRE TECHNOLOGIES LP,13
SHELLSOFT INC,13
SHUBH SOLUTIONS LLC,13
SMITH HANLEY CONSULTING GROUP LLC,13
SONORAN SCIENCE ACADEMY,13
SOURCE CONSULTING LLC,13
SOUTHERN METHODIST UNIVERSITY,13
SRI INTL,13
ST CLOUD STATE UNIV,13
STONE & WEBSTER SERVICES LLC,13
SUMMIT MORTGAGE BANKERS INC,13
SUN PHARMACEUTICAL INDUSTRIES INC,13
SUNMERGE SYSTEMS INC,13
TEKSOFT INC,13
TEKVISTA INC,13
TRANSAMERICA LIFE INSURANCE CO,13
UNIV OF PITTSBURGH PHYSICIANS,13
UNIVERSITY OF MAINE,13
UNIVERSITY OF TEXAS AT EL PASO,13
VALUE CONSULTING LLC,13
VERINT SYSTEMS INC,13
VERIZON DATA SERVICES LLC,13
VIVID EDGE CORP,13
WATSON WYATT & COMPANY,13
WELLINGTON MANAGEMENT COMPANY,13
WHITE & CASE LLP,13
WRIGHT STATE UNIVERSITY,13
ZYTUS INC,13
ABN AMRO WCS HOLDING,12
ADDTEQ LLC,12
AGILITY HEALTH INC,12
AK SYSTEMS INC,12
AMALGAM TECHNOLOGIES INC,12
AMERICAN MEDICAL INC,12
AMPCUS INC,12
ANALYSIS & DESIGN APPLICATION CO L,12
ARK TECHNOLOGY SOLUTIONS LLC,12
ASTA CRS INC,12
AURIONPRO SOLUTIONS INC,12
BETA SOFT SYSTEMS INC,12
BOSTON MEDICAL CENTER CORPORATION,12
BRIDGEPORT HOSPITAL,12
CAMERON INTERNATIONAL CORPORATION,12
CATHOLIC HEALTHCARE WEST DBA ST JO,12
CIBECUE COMMUNITY SCHOOL,12
CONTINENTAL AIRLINES INC,12
CRAVATH SWAINE & MOORE LLP,12
CRONOUS SOLUTIONS INC,12
CROZER KEYSTONE HEALTH SYSTEM CROZ,12
CSC COVANSYS CORPORATION,12
CSWL INC,12
DEFENSE LANGUAGE INST FOREIGN LANG,12
DISCOVER FINANCIAL SVCS LLC,12
EBUSINESS APPLICATION SOLUTIONS,12
EXCELACOM INC,12
GLOBAL DATA MANAGEMENT INC,12
GLOBAL HEALTHCARE SERVICES INC,12
GOODRICH CORP,12
GRANT THORNTON LLP,12
HOSPIRA INC,12
IM FLASH TECHNOLOGIES LLC,12
INDSOFT INC,12
INEK TECHNOLOGIES LLC,12
INFOTALENT CONSULTING INC,12
INTERNATIONAL SOFTWARE SYSTEMS INC,12
IT BUSINESS MGT SOLUTIONS INC,12
LAZARD FRERES & CO LLC,12
LCC INTERNATIONAL INC,12
LHP SOFTWARE LLC,12
LIBERTY HOME CARE II LLC,12
LSU HEALTH SCIENCES CTR NEW ORLEAN,12
MALVI SYSTEMS LLC,12
METABYTE INC,12
METLIFE GROUP INC,12
MICROEXCEL INC,12
MONTANA STATE UNIV,12
MULTIVISION INC,12
NEW MEXICO STATE UNIVERSITY,12
NU INFO SYSTEMS INC,12
NYU HOSPITALS CENTER,12
PACIFIC INVESTMENT MGMT CO PIMCO,12
PRAXAIR INC,12
PRELUDE SYSTEMS INC,12
QUANTUM INTEGRATORS GROUP LLC,12
QUINNOX INC,12
QUINTILES INC,12
RAFFA,12
REDBACK NETWORKS INC,12
REVEREIT LLC,12
RISK MANAGEMENT SOLUTIONS INC,12
ROBERT PACKER HOSPITAL,12
ROCHESTER INSTITUTE OF TECHNOLOGY,12
SAPIENT CORPORATION,12
SBM ATLANTIA INC,12
SHIPCO TRANSPORT INC,12
SIEMENS CORPORATE RESEARCH INC,12
SOFT TECH SOURCE-RAMESH SARVA CPA,12
SONY COMPUTER ENTERTAINMENT AMERIC,12
SONY ELECTRONICS INC,12
SUPPORTIAN INC,12
SYMPHONY CORP,12
TEKMARK GLOBAL SOLUTIONS LLC,12
THE BROOKLYN HOSPITAL CENTER,12
THE DEVEREUX FOUNDATION - MA,12
THOMAS JEFFERSON UNIV HOSPITAL,12
VAPTECH INC,12
WOLFRAM RESEARCH INC,12
XENOSOFT TECHNOLOGIES INC,12
XPEDITE TECHNOLOGIES INC,12
ZORAN CORP,12
4C SOLUTIONS INC,11
ADVANCED CAD CAM SERVICE,11
AMERICAN UNIV,11
ANJANA SOFTWARE SOLUTIONS INC,11
ANTHONY INFORMATION TECHNOLOGY INC,11
AUSTIN INDEPENDENT SCHOOL DISTRICT,11
AVAMSOFT CORPORATION,11
AVION SYSTEMS INC,11
AXIOM LINK INC,11
BALL STATE UNIV,11
BANK OF CHINA NEW YORK BRANCH,11
BARNES JEWISH HOSPITAL,11
BARUCH COLLEGE THE CITY UNIV OF NY,11
BOEHRINGER INGELHEIM,11
BOWLING GREEN STATE UNIV,11
BRAMHA INFOTECH CORPORATION,11
CAPGEMINI FINANCIAL SVCS USA INC,11
CARDIAC PACEMAKERS INC,11
CITADEL INVESTMENT GROUP LLC,11
CLIFFSIDE REHABILITATION &,11
COGENT DATA SOLUTIONS LLC,11
COGNITIM INC,11
COMSYS SERVICES LLC,11
CORPORATE COMPUTER SOLUTIONS LLC,11
CRA INTERNATIONAL INC,11
DATA DOMAIN,11
DC PUBLIC SCHOOLS,11
DEVIX INTERNATIONAL INC,11
EASTMAN KODAK COMPANY,11
ENTERGY SERVICES INC,11
ESPRYT INC D B A VERTIGON,11
EVANGELINE PARISH SCH BOARD,11
EXANTAGE INC,11
EZE CASTLE SOFTWARE LLC,11
FLSMIDTH INC,11
GABRIELS TECHNOLOGY SOLUTIONS INC,11
GAKKYUSHA U S A CO LTD D B A ENA,11
GENZYME CORPORATION,11
GEORGIA STATE UNIVERSITY,11
GLOBALPOINT INC,11
GRAND VALLEY STATE UNIVERSITY,11
GULFSTREAM AEROSPACE CORPORATION,11
HCCA INTERNATIONAL,11
HEALTH FACILITIES REHAB SVCS INC,11
HEALTH SCIENCE CTR PART OF TX A&M,11
HERITAGE CARE INC,11
HEXACORP LLC,11
HISTOGENETICS,11
HORIZON INTERNATIONAL TRD INC,11
IGT SOLUTIONS INC,11
INFOSYNERGY INC,11
INFOSYS BPO LIMITED,11
ING NORTH AMERICA INSURANCE CORP,11
INTEGRATED THERAPY SPECIALISTS LLC,11
INTEL CORPORATION,11
INVENGER TECHNOLOGIES INC,11
ITECH US INC,11
KEANE INTL INC FORMERLY CARITOR IN,11
KUMARAN SYSTEMS INC,11
LG ELECTRONICS ALABAMA INC,11
LOGIC PLANET INC,11
MARKIT NORTH AMERICA INC,11
MICHIGAN TECHNOLOGICAL UNIV,11
N2 SERVICES INC,11
NETAGE SYSTEMS INC,11
NEXTJUMP INC,11
NOMURA SECURITIES INTL INC,11
NORTHERN ILLINOIS UNIV,11
NOVEL LABORATORIES INC,11
OBJECTFRONTIER INC,11
OLD DOMINION UNIVERSITY,11
ORCHID INFOSYSTEMS INC,11
PEAK6 INVESTMENTS L P,11
PEAKPOINT TECHNOLOGIES INC,11
RISKMETRICS SOLUTIONS INC,11
SASAKI ASSOCIATES INC,11
SHARPQUEST CORPORATION,11
SHAW ENVIRONMENTAL INC,11
SHEARMAN & STERLING LLP,11
SIEMENS ENERGY & AUTOMATION INC,11
SIMPSON THACHER & BARTLETT LLP,11
SRNL INTERNATIONAL INC,11
ST JUDE MEDICAL INC,11
STANSOURCE INC,11
STRYKER ENDOSCOPY,11
SULLIVAN & CROMWELL LLP,11
SUNSHINE REHAB SVCS INC,11
SYNECHRON INC,11
SYNOPSIS TECHNOLOGIES LLC,11
TALENTICON INC,11
TAMMINA SOLUTIONS LLC,11
TD SECURITIES USA LLC,11
TECHMAGIX INC,11
TEMPLE UNIVERSITY HOSPITAL,11
TEXAS STATE UNIV SAN MARCOS,11
THE AES CORPORATION,11
THE FEINSTEIN INST FOR MED RESEARC,11
THE J DAVID GLADSTONE INSTITUTES,11
THE UNIV OF AKRON,11
TOP REHAB INC,11
UNIFIED SYSTEMS INC,11
UNITED HEALTHCARE SERVICES INC,11
VISION IT SERVICES INC,11
VOLKSWAGEN GROUP OF AMERICA INC,11
WASHINGTON HOSPITAL CENTER,11
WESTERN DENTAL SVCS INC,11
WESTERNGECO RESOURCES INC,11
WESTINGHOUSE ELECTRIC COMPANY,11
WHITEHEAD INSTITUTE FOR BIOMEDICAL,11
YOUNG LEARNERS SCHOOL,11
3I INFOTECH INC,10
4D SECURITY SOLUTIONS INC,10
ABMS TECH INC,10
ADEPT COMPUTER CONSULTANTS INC,10
ADVANTIS HEALTHCARE SOLUTIONS,10
AGILENT TECHNOLOGIES INC,10
AKER SOLUTIONS US INC,10
ALLERGAN SALES LLC A WHOLLY OWNED,10
ALLIED SOLUTIONS GROUP INC,10
ALLIEDMEDIX RESOURCES INC,10
AMD FAB TECHNOLOGIES US INC,10
AMERICA WEST AIRLINES LLC DBA US A,10
AMERICAN INFORMATION TECH CORP,10
AMERICAN IT ASSOCIATES INC,10
ANDREWS REITER EPILEPSY RESEARCH P,10
ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,10
APEX TECHNOLOGY SYSTEMS INC,10
APPALACHIAN REGIONAL HEALTHCARE IN,10
ARUP NORTH AMERICA LTD FORMERLY OV,10
AURA SPACE TELESCOPE SCIENCE INST,10
AVTA INC,10
AXIS INC,10
BATES WHITE LLC,10
BAYLOR UNIV,10
BAYSTATE MEDICAL CENTER,10
BECTON DICKINSON AND COMPANY,10
BIOGEN IDEC INC,10
CALCASIEU PARISH SCHOOL BOARD,10
CANVAS INFOTECH INC,10
CARGILL INCORPORATED,10
CITRIX SYSTEMS INC,10
CST SERVICES INC,10
CUMMINS EMISSION SOLUTIONS INC,10
CYBAGE SOFTWARE INC,10
CYBERTEC INC,10
DATAVIBES INC,10
DEPAUL UNIVERSITY,10
DNA MODEL MANAGEMENT LLC,10
DRESSER-RAND COMPANY,10
DUKE UNIV HEALTH SYSTEM INC,10
E BASE TECHNOLOGIES INC,10
E I DUPONT DE NEMOURS & CO INC,10
EBS HEALTHCARE INC,10
EDS ELECTRONIC DATA SYSTEMS,10
FERMI RESEARCH ALLIANCE LLC,10
FORT BEND INDEPENDENT SCH DISTRICT,10
FPL ENERGY LLC,10
GLOBAL WIRELESS SOLUTIONS INC,10
HEADWAY TECHNOLOGIES INC,10
HESS CORPORATION,10
HEVAR SYSTEMS INC,10
HURON CONSULTING SERVICES LLC,10
HYATT CORPORATION,10
IMPLIFY INC,10
INFINITUM INC,10
INFORMATICA CORPORATION,10
INFORMATION MGT CONSULTANTS INC,10
INSURANCE SERVICES OFFICE INC,10
INSYST INC,10
INTEGRITY REHAB SERVICES LLC,10
INTELLIGENT AUTOMATION INC,10
INTERNATIONAL GAME TECHNOLOGY,10
INTERONE CORP,10
INTL SYSTEMS TECHNOLOGIES INC,10
IT PEOPLE CORPORATION,10
JERSEY CITY MEDICAL CENTER,10
KEEN INFO TEK INC,10
LA JOLLA INST FOR ALLERGY & IMMUNO,10
LAWRENCE LIVERMORE NATIONAL LAB,10
LEVEL 3 COMMUNICATIONS LLC,10
LIBERTY MUTUAL INSURANCE COMPANY,10
LOGIC BRIDGE INC,10
MARQUETTE UNIVERSITY,10
MASTERMINDS CONSULTING INC,10
MATTEL INC,10
MAXIM INTEGRATED PRODUCTS,10
MEDICAL DYNAMIC SYSTEMS INC,10
MERCURY SYSTEMS INC,10
MERCY CATHOLIC MEDICAL CENTER,10
MGL AMERICAS INC,10
MIAMI CHILDREN S HOSPITAL,10
MIDWEST INDEPENDENT TRANSMISSION S,10
MOODYS INVESTORS SERVICE INC,10
MSU KALAMAZOO CTR FOR MED STUDIES,10
MUREX NORTH AMERICA INC,10
NEXANT INC,10
NXP SEMICONDUCTORS USA INC,10
OBJECT TECHNOLOGY SOLUTIONS INC,10
ON SEMICONDUCTOR,10
OSF SAINT FRANCIS MEDICAL CENTER,10
PYRAMID TECHNOLOGY SOLUTIONS INC,10
QUALITY ENGINEERING AND SOFTWARE,10
QUEENS COLLEGE OF THE CITY UNIV OF,10
QWEST CORP,10
RECRUITING MINDS INC,10
RITNOA INC,10
SELECT REHABILITATION INC,10
SELECTIVA SYSTEMS INC,10
SKADDEN ARPS SLATE MEAGHER & FLOM,10
SON-LIGHT INTERNATIONAL INC,10
SOURCEINFOTECH INC,10
SOUTHERN CALIFORNIA EDISON,10
ST ERICSSON WIRELESS INC,10
ST VINCENT CHARITY HOSPITAL,10
STATEN ISLAND UNIV HOSPITAL,10
STERLING COMMERCE AMERICA INC,10
SUPREME TECH SOLUTIONS LLC,10
SWARN INC D B A TECH OBSERVER,10
SWIFT TECHNICAL SERVICES LLC,10
SYNCSORT INC,10
SYNGENTA CROP PROTECTION INC,10
TECHDATA SERVICE COMPANY LLC,10
TECHNOSOFT CORPORATION,10
TERADATA OPERATIONS INC,10
THE BRATTLE GROUP INC,10
THE MILL GROUP INC,10
TRADING TECHNOLOGIES INTL INC,10
TRANS AMERICAN INFO SYSTEMS INC,10
UNITED METHODIST HOMES & SVCS,10
UNIV OF CA SANTA CRUZ,10
UNIV OF N TEXAS HEALTH SCIENCE CTR,10
UNIV OF OREGON,10
UNIV OF SOUTH ALABAMA,10
VERISIGN INC,10
VERUSANT TECHNOLOGIES INC,10
WESTCHESTER COUNTY HEALTH CARE COR,10
WESTERN DIGITAL FREMONT,10
WESTERN RESERVE CARE SYSTEM,10
WORLDLINK INC,10
WPP GROUP INC  YOUNG & RUBICAM,10
YASHCO SYSTEMS INC,10
360 BP LLC,9
ABILITY WORKS REHAB SVCS LLC,9
ABINGTON MEMORIAL HOSPITAL,9
ADORESOFT CORP,9
ADTRAN INC,9
AGA GLOBAL RESOURCES CORPORATION,9
AH COMPUTER CONSULTING INC,9
AISHA HOLDING INC,9
ALBERG SOFTWARE INC,9
ALCORN STATE UNIV,9
AMERICAN AIR LIQUIDE INC,9
AMERICAN ELECTRIC POWER,9
AMERICAN MEGATRENDS INC,9
AMERICAN TECH SOLUTIONS INC,9
AMERICAS ENERGY COMPANY INC,9
ANYDATA CORP,9
AOL LLC,9
APEX-2000 INC,9
APPS ASSOCIATES LLC,9
ARGUS INFORMATION & ADVISORY SVCS,9
ARUBA NETWORKS INC,9
AT&T LABS INC,9
BAKER & MCKENZIE LLP,9
BANGLATECH SOLUTIONS INC,9
BASF CORPORATION,9
BAYER CORPORATE AND BUSINESS SVCS,9
BECKMAN COULTER INC,9
BITWISE INC,9
BLOSSOM SOLUTIONS INC,9
BOARD OF GOVERNORS OF THE FEDERAL,9
BRITISH SCHOOLS OF AMERICA LLC,9
BRYAN INDEPENDENT SCHOOL DIST,9
CB&I CONSTRUCTORS INC,9
CESSNA AIRCRAFT COMPANY,9
CHICAGO RIDGE NURSING & REHAB,9
CHILDRENS HOSPITAL LOS ANGELES,9
CIGNITI INC,9
CLINWELL INC,9
COMTEC CONSULTANTS INC D B A,9
COOK INCORPORATED,9
CRISPIN PORTER & BOGUSKY LLC,9
DATASOFT SOFTWARE CONSULTING INC,9
DELASOFT INC,9
DENTAL DREAMS LLC,9
DEUTSCHE BANK TRUST CO AMERICAS,9
DOLI SYSTEMS INC,9
DR FRESH INC,9
EAST MISSISSIPPI STATE HOSPITAL,9
EASTERN KENTUCKY UNIV,9
ECI TELECOM DND INC,9
FACTORY MUTUAL INSURANCE COMPANY,9
FANNIE MAE,9
FLORIDA ATLANTIC UNIVERSITY,9
FORDHAM UNIV,9
FOX CHASE CANCER CENTER,9
FRENCH AMERICAN SCHOOL OF NEW YORK,9
GLOBAL DATA SOLUTIONS INC,9
GLOBAL INFOTECH SOLUTIONS INC,9
GREENWICH CAPITAL MARKETS INC,9
GRIFFIN HOSPITAL,9
HDR ENGINEERING INC,9
HOSPITAL OF SAINT RAPHAEL,9
ICF INCORPORATED LLC,9
ICF RESOURCES LLC,9
IMAGETREND INC,9
INDUS VALLEY PARTNERS CORP,9
INFINERA CORP,9
INFINITE COMPUTER SOLUTIONS INC,9
INFINIUM CAPITAL MANAGEMENT LLC,9
INSTITUTE OF CALIFORNIA LLC,9
INTERSIL COMMUNICATIONS INC AN INT,9
IRISLOGIC INC,9
IT & EBUSINESS CONSULTING SVCS INC,9
ITFOCAL LLC,9
JASPER COUNTY SCHOOL DISTRICT,9
KNIGHT EQUITY MARKETS L P,9
L E K CONSULTING LLC,9
LAFOURCHE PARISH SCHOOL BOARD,9
LANKENAU HOSPITAL,9
LEHIGH VALLEY COMMUNITY MENTAL,9
LIFESPAN RESEARCH BROWN AFFILIATED,9
LOMA LINDA UNIV MED CTR,9
LYZ CAPITAL ADVISORS LLC,9
MADISON PARISH SCHOOL DISTRICT,9
MARILYN MODEL MANAGEMENT INC,9
MASSACHUSETTS GENERAL HOSPITAL MGP,9
MASTER INFORMATIX SYSTEMS INC,9
MILLENNIUM INFORMATION TECHS INC,9
MINDTREE CONSULTING LTD,9
NATIONAL GRID CORPORATE SVCS LLC,9
NATIONWIDE INSURANCE,9
NAVEL TECHNOLOGIES INC,9
NEUMERIC TECHNOLOGIES CORP,9
NIKE INC,9
NORTHERN CA INST FOR RESEARCH & ED,9
NOVISYS LLC,9
NOVUS INTL INC,9
OKLAHOMA MEDICAL RESEARCH FDN,9
OM CONSULTANTS INC,9
OSR SOLUTIONS INC DBA LAXAI,9
PARKER HANNIFIN CORPORATION,9
PCB APPS INC,9
PCE TECHNOLOGY INC,9
PHARMACEUTICS INTERNATIONAL INC,9
PHASE FORWARD INCORPORATED,9
PORT ARTHUR ISD,9
PPD DEVELOPMENT LP,9
PRABHAV SERVICES INC,9
PRO THERAPY SOLUTIONS LLC,9
PTC,9
Q INFO SYSTEM LLC,9
RBC CAPITAL MARKETS CORPORATION,9
RECKITT BENCKISER INC,9
REHABCARE GROUP INC,9
RITES LLC,9
RJT COMPUQUEST INC,9
SALUS REHABILITATION LLC,9
SIGMA DESIGNS INC,9
SMALLARC INC,9
SOFTPAK FINANCIAL SYSTEMS,9
SOFTWARE TECHNOLOGY INTERNATIONAL,9
SOGETI USA LLC,9
SOUTHERN ILLINOIS UNIV CARBON,9
SPECTRUM NOVEL SOLUTIONS INC,9
SPRINT NEXTEL CORPORATION,9
SRS CONSULTING INC,9
SS CONSULTANTNET LLC,9
ST JOHN S EPISCOPAL HOSPITAL,9
ST VINCENT S MED CTR,9
STOWERS INSTITUTE FOR MEDICAL RESE,9
SVAPTECH SYSTEMS INC,9
SWISS REINSURANCE AMERICA CORP,9
THE SALK INST FOR BIOLOGICAL STUDI,9
THE UNIVERSITY OF TULSA,9
THERAPY EXPERTS INC,9
TRATUM TECHNOLOGIES INC,9
TRINITAS HOSPITAL,9
TWO SIGMA INVESTMENTS LLC,9
TYCO INTERNATIONAL MANAGEMENT CO,9
U OF SOUTHERN MISSISSIPPI,9
U S REHABILITATION SERVICES INC,9
UNIVERSITY OF IDAHO,9
UNIVERSITY OF NORTH TEXAS,9
URBAN OUTFITTERS INC,9
VASTIKA INC,9
VINTAGE HEALTH RESOURCES INC,9
VIRTUOSA GLOBAL SOLUTIONS LLC,9
VORTALSOFT INC,9
WEATHERFORD INTERNATIONAL INC,9
WESTERN ILLINOIS UNIV,9
WICHITA PUBLIC SCHOOLS USD 259,9
WILHELMINA MODELS LTD,9
XPERT TECHNOLOGIES INC,9
YOUNGSOFT INC,9
ZGAGE INC,9
ZIRCON SYSTEMS INC,9
ZONI GROUP INTERNATIONAL,9
22ND CENTURY TECHNOLOGIES INC,8
ACT INC,8
ACTEL CORPORATION,8
ACXIOM CORPORATION,8
ADASIA COMMUNICATION INC,8
ADP INC,8
ADVANTAGE IT INC,8
AIMIC INC,8
ALLSTON TRADING LLC,8
AMEC PARAGON INC,8
ANSYS INC,8
APPLERA CORP,8
ASE U S INC,8
AVIVA USA CORP,8
BAPTIST HOSPITAL OF MIAMI INC,8
BAXTER HEALTHCARE CORP,8
BAYLOR RESEARCH INSTITUTE,8
BELCAN ENGINEERING GROUP INC,8
BELCAN SERVICES GROUP LP,8
BETH ISRAEL MEDICAL CENTER,8
BILL & MELINDA GATES FOUNDATION,8
BOEHRINGER INGELHEIM VETMEDICA INC,8
BRANDEIS UNIV,8
BUSINESS INTELLIGENCE SOLUTIONS,8
CALIFORNIA STATE UNIV LONG BEACH,8
CALSOFT SYSTEMS,8
CAMO TECHNOLOGIES INC,8
CARE WORLDWIDE INC,8
CARITAS ST ELIZABETH S MED CTR,8
CASHNETUSA,8
CB&I INC,8
CHEMTEX ENVIRONMENTAL LABORATORY,8
CHICAGO MATH &SCI ACDMY CHRT SCH,8
CHOI KIM & PARK LLP,8
CITADEL INFORMATION SERVICES INC,8
COMPREHENSIVE STAFFING SOLUTIONS,8
COMPULINK MANAGEMENT CENTER INC,8
COMPUTER SCIENCES CORPORATION,8
CONSERVATION INTERNATIONAL,8
CRYSTAL WINDOW & DOOR SYSTEMS LTD,8
CTS TECHNICAL SVCS INC DBA CTS INT,8
CUMMINS FILTRATION INC,8
CVE TECHNOLOGY GROUP INC,8
CYMA SYSTEMS INC,8
DEEMSYS INC,8
DELOITTE SERVICES LP,8
DISNEY ONLINE,8
DOVE SCIENCE ACADEMY,8
DUFF & PHELPS LLC,8
EAST BATON ROUGE PARISH SCHOOL SYS,8
ENERGIZED FOR EXCELLENCE ACADEMY,8
ETEST IT INC,8
EXTERRAN ENERGY SOLUTIONS L P,8
FLORIDA A&M UNIVERSITY,8
FORMFACTOR INC,8
GANNETT FLEMING INC,8
GLOBAL SYSTEMS LLC,8
GLOMARK INTERNATIONAL LLC,8
GMAC,8
GOLDMAN SACHS EXECUTION & CLEARING,8
GREYCELL INC,8
HARRIS CORP,8
HDR ARCHITECTURE INC,8
HEALTH CARE SVC CORP,8
HEXAWARE TECHNOLOGIES INC,8
HOLCIM US INC,8
HOSPITALISTS OF ARIZONA INC,8
HOTTA LIESENBERG SAITO LLP,8
HR CACHE,8
HURON HOSPITAL A CLEVELAND CLINIC,8
IAC SEARCH & MEDIA INC,8
IBUSINESS SOLUTION LLC,8
IDEO LLC,8
IFUSIONIT LLC,8
INFOVISTA TECHNOLOGIES INC,8
INFOWAY SOFTWARE,8
INFRAMID LLC,8
INNER CITY EDUCATION FOUNDATION,8
INTEGRATION CONSULTING SVCS INC,8
INTEPLAST GROUP LTD,8
INTERTEK TESTING SERVICES NA INC,8
INTL RECTIFIER CORP,8
INTL STEM CELL CORP,8
INVENTIV CLINICAL SOLUTIONS,8
IOR TECHNOLOGIES INC,8
J T MAGEN & COMPANY INC,8
JABIL CIRCUIT INC,8
JACKSON STATE UNIVERSITY,8
JAGO LINK INC,8
JTB USA INC,8
KANSAS CITY VA MEDICAL CENTER,8
KEANE INC,8
KENDLE INTL INC,8
KERRY INC,8
KOHN PEDERSEN FOX ASSOCIATES PC,8
LATHAM & WATKINS LLP,8
LINEAR TECHNOLOGY CORPORATION,8
LINKEDIN CORP,8
LOGIC INFORMATION SYSTEMS INC,8
LUTHERAN MEDICAL CENTER,8
MA LABORATORIES INC,8
MAGMA DESIGN AUTOMATION INC,8
MAGNOLIA EDUCATIONAL & RESEARCH FO,8
MANSAI INC,8
MARYLAND SOFTWARE INC,8
MCGLADREY & PULLEN LLP,8
M-I LLC AKA M-I SWACO,8
MIXIT INC,8
MMC SYSTEMS INC,8
MODULAR MINING SYSTEMS INC,8
MOUNTAIN LAND REHABILITATION INC,8
MUNICIPAL TESTING LABORATORY INC,8
NATIONAL SEMICONDUCTOR CORP,8
NATIONAL SYSTEMS CONSULTING LP,8
NCS PEARSON INC,8
NETVISION RESOURCES INC,8
NEW YORK MEDICAL ALLIANCE PC,8
NEWMONT MINING CORP,8
NEXT MANAGEMENT,8
NISHIYAMATO INC,8
NMS HEALTHCARE OF HYATTSVILLE LLC,8
NORFOLK PUBLIC SCHOOLS,8
NORTH SHORE UNIV HOSPITAL,8
NOVARTIS INSTITUTE FOR FUNCTIONAL,8
ONWARD HEALTHCARE INC,8
OPENWAVE COMPUTING LLC,8
OPERA SOLUTIONS LLC,8
ORPINE INC,8
OSISOFT INC,8
PACE UNIV,8
PALAYEKAR COMPANIES INC,8
PALI SOLUTIONS INC,8
PATIENT CHOICE HOME HEALTH CARE IN,8
PATTON STATE HOSPITAL,8
PEGASYSTEMS INC,8
PERFICIENT INC,8
PHILIPS MEDICAL SYSTEMS CLEVELAND,8
PJM INTERCONNECTION LLC,8
POLYTECHNIC UNIVERSITY,8
PROGRAMMER RESOURCES INTL INC,8
QUANTITATIVE RISK MGMT INC,8
RED HAT INC,8
REGION TECHNOLOGIES INC,8
REI SYSTEMS INC,8
RESEARCH INST AT NATIONWIDE CHILDR,8
RESEARCH TRIANGLE INSTITUTE,8
ROSETTA STONE LTD,8
RSB SYSTEMS INC,8
SAGITEC SOLUTIONS LLC,8
SAINT PETER S UNIV HOSP,8
SAMITI MARKETING INC,8
SAPHIRE SOLUTIONS INC,8
SCHAKRA INC,8
SCRANTON TEMPLE RESIDENCY PROGRAM,8
SIMPSON GUMPERTZ & HEGER INC,8
SMARTSWITCH LLC,8
SPX CORPORATION,8
SPYREL INC,8
ST JOHN HOSPITAL & MEDICAL CENTER,8
STANDARD & POORS FINANCIAL SVCS,8
STATE STREET BANK AND TRUST CO,8
SUBEX TECHNOLOGIES INC,8
SUNRISE INFOTEK CORP DBA LIGHTNING,8
SWISS RE AMERICA HOLDING CORP,8
SYSFORE TECHNOLOGIES INC,8
TAVANT TECHNOLOGIES INC,8
TEK SOURCES INC,8
TEREX CORPORATION,8
TERRA TECHNOLOGY LLC,8
THE CHUGH FIRM,8
THE SCHEPENS EYE RESEARCH INST INC,8
THE TRAVELERS INDEMNITY COMPANY,8
THE UNIV OF AZ,8
THRESHOLD INC,8
TRANE U S INC,8
TUFTS MEDICAL CENTER,8
UNITED TECHNOLOGIES RESEARCH CTR,8
UNITY HEALTH SYSTEM,8
UNIVERSITY HOSPITAL INC,8
UNIVERSITY OF NORTH FLORIDA,8
USNETS SYSTEMS INC,8
USTAS TECHNOLOGIES INC,8
VAYU INC,8
WEBJECT SYSTEMS INC,8
WEIL GOTSHAL & MANGES LLP,8
WEST CONTRA COSTA UNIFIED SCH DIST,8
WESTERN KENTUCKY UNIVERSITY,8
WESTERN UNIV OF HEALTH SCIENCES,8
WIZPOWER CONSULTANTS INC,8
WOODCRAFTERS HOME PRODUCTS LLC,8
